X,Y,NAME,ST,POPULATION
-84.23490343,39.56110067,Springboro,OH,18804
-84.47595908,39.29092843,Springdale,OH,11507
-83.79238884,39.92912206,Springfield,OH,59734
-80.6300655,40.36541921,Steubenville,OH,18113
-81.4343692,41.17646846,Stow,OH,35532
-81.34557728,41.23960267,Streetsboro,OH,16684
-81.83132063,41.31278775,Strongsville,OH,44030
-80.59201812,41.05099029,Struthers,OH,10342
-83.70820831,41.71014642,Sylvania,OH,18709
-81.42155863,41.10233631,Tallmadge,OH,17938
-83.17999792,41.11662841,Tiffin,OH,18118
-83.53383879,41.65228813,Toledo,OH,279019
-84.4586245,39.47628445,Trenton,OH,12393
-84.2932144,39.80007539,Trotwood,OH,24677
-84.2192325,40.04303796,Troy,OH,26249
-81.4448574,41.32209535,Twinsburg,OH,19323
-81.534804,41.49480433,University Heights,OH,13884
-83.07032395,40.02710555,Upper Arlington,OH,35794
-83.7540387,40.10892693,Urbana,OH,11789
-84.19292804,39.87902427,Vandalia,OH,15097
-84.58696639,40.86510639,Van Wert,OH,11042
-82.35867072,41.42281804,Vermilion,OH,10707
-81.73238802,41.02861033,Wadsworth,OH,22759
-80.81852473,41.23898909,Warren,OH,39557
-81.53605867,41.44328826,Warrensville Heights,OH,13199
-83.42768914,39.5382364,Washington Court House,OH,14235
-84.25407043,39.66998061,West Carrollton,OH,13203
-82.92121965,40.12436608,Westerville,OH,38397
-81.92946721,41.45243033,Westlake,OH,33363
-82.883348,39.96823086,Whitehall,OH,20354
-84.60589253,39.21041555,White Oak,OH,19379
-81.46902368,41.60714645,Wickliffe,OH,12740
-81.38835338,41.63664289,Willoughby,OH,23133
-81.46788512,41.63426697,Willowick,OH,14088
-83.81691116,39.43882349,Wilmington,OH,12859
-81.93408313,40.81632906,Wooster,OH,26901
-83.02076303,40.09496232,Worthington,OH,14632
-83.94126048,39.68282458,Xenia,OH,25587
-80.6463538,41.09933003,Youngstown,OH,61168
-82.01333159,39.9567461,Zanesville,OH,25214
-96.6761256,34.77205934,Ada,OK,16522
-99.32684625,34.64666456,Altus,OK,19024
-97.1056055,34.16470333,Ardmore,OK,25204
-95.97883581,36.7474781,Bartlesville,OK,37073
-97.641202,35.50420259,Bethany,OK,20925
-95.88569897,35.95392472,Bixby,OK,25296
-95.77385217,36.03150731,Broken Arrow,OK,111318
-97.93618538,35.05163323,Chickasha,OK,15909
-97.26657987,35.4799536,Choctaw,OK,12637
-95.61923443,36.31496422,Claremore,OK,19544
-95.63222812,35.95180147,Coweta,OK,9673
-97.44078225,35.44829524,Del City,OK,22585
-97.96116899,34.53062515,Duncan,OK,23174
-96.39554363,33.99562188,Durant,OK,16782
-97.4768499,35.65388441,Edmond,OK,94826
-99.43318575,35.40746137,Elk City,OK,12739
-97.9571275,35.50693006,El Reno,OK,17842
-97.87774336,36.39702979,Enid,OK,51279
-96.00971579,35.96065237,Glenpool,OK,12858
-97.42130837,35.87799355,Guthrie,OK,10761
-101.4777094,36.69003943,Guymon,OK,11969
-95.97679962,35.99791045,Jenks,OK,20890
-98.39030177,34.60387912,Lawton,OK,96339
-95.76749517,34.92548634,McAlester,OK,18070
-94.8714665,36.87444733,Miami,OK,13433
-97.37095692,35.46301036,Midwest City,OK,59358
-97.47577864,35.32936708,Moore,OK,60042
-95.35540549,35.74984652,Muskogee,OK,38875
-97.72462212,35.39167093,Mustang,OK,19277
-97.4461865,35.21683775,Norman,OK,122037
-97.5191564,35.46767823,Oklahoma City,OK,665635
-95.98105925,35.60401999,Okmulgee,OK,11895
-95.85452568,36.26779194,Owasso,OK,34530
-97.0695142,36.72673425,Ponca City,OK,24892
-96.11040683,36.14157134,Sand Springs,OK,20175
-96.11610768,36.00300909,Sapulpa,OK,20703
-96.92752684,35.3604987,Shawnee,OK,31082
-97.07396056,36.13154213,Stillwater,OK,49796
-94.97700026,35.91349278,Tahlequah,OK,16715
-95.9914158,36.1503427,Tulsa,OK,419494
-98.68740111,35.53840673,Weatherford,OK,12182
-99.40595894,36.42461796,Woodward,OK,12935
-97.76228395,35.52066154,Yukon,OK,25855
-123.089936,44.62256691,Albany,OR,53100
-122.8725727,45.49202227,Aloha,OR,54738
-121.7248498,42.19805992,Altamont,OR,19073
-122.7147383,42.19641365,Ashland,OR,21179
-122.8054775,45.47015786,Beaverton,OR,98062
-121.3087963,44.05630048,Bend,OR,90265
-122.8389136,45.56178864,Bethany,OR,25537
-122.6869893,45.2653565,Canby,OR,17677
-122.800746,45.53550055,Cedar Mill,OR,16392
-122.9107587,42.37647466,Central Point,OR,18181
-124.2488749,43.37353907,Coos Bay,OR,16413
-123.0529952,45.51975756,Cornelius,OR,12833
-123.2774817,44.56915758,Corvallis,OR,57187
-123.3135767,44.92204512,Dallas,OR,15260
-122.4461307,45.42992064,Damascus,OR,11417
-123.0875728,44.04894603,Eugene,OR,166215
-123.0912148,45.51717208,Forest Grove,OR,24149
-122.9746534,44.92676014,Four Corners,OR,16848
-122.5933646,45.38633854,Gladstone,OR,12093
-123.3323451,42.43477935,Grants Pass,OR,36119
-122.441194,45.50198364,Gresham,OR,115054
-122.5440151,45.44852989,Happy Valley,OR,19762
-122.9737756,44.979349,Hayesville,OR,21410
-119.2859652,45.84496825,Hermiston,OR,17552
-122.9791697,45.52374233,Hillsboro,OR,103533
-123.0241466,45.00285774,Keizer,OR,39009
-121.7748645,42.22365045,Klamath Falls,OR,21575
-118.0864715,45.3241288,La Grande,OR,12909
-122.7143526,45.42018919,Lake Oswego,OR,39443
-122.9075269,44.53079352,Lebanon,OR,16568
-123.1916705,45.21581136,McMinnville,OR,33517
-122.8533119,42.33701989,Medford,OR,79669
-122.621958,45.4444773,Milwaukie,OR,21495
-122.9597792,45.3070585,Newberg,OR,23319
-124.0518687,44.6538618,Newport,OR,10373
-122.634847,45.41552753,Oak Grove,OR,17797
-122.8413317,45.54036953,Oak Hills,OR,12044
-122.5938921,45.41243553,Oatfield,OR,14158
-116.9760586,44.02589849,Ontario,OR,11260
-122.6171358,45.33722277,Oregon City,OR,36380
-118.8095585,45.66682957,Pendleton,OR,16791
-122.6498156,45.51601557,Portland,OR,637683
-121.1797887,44.26317758,Redmond,OR,30336
-123.3517505,43.22332192,Roseburg,OR,22282
-122.8204022,45.85578835,St. Helens,OR,13230
-123.024615,44.92323009,Salem,OR,165386
-122.2828128,45.39964065,Sandy,OR,11188
-122.8430402,45.35982314,Sherwood,OR,19718
-123.0163877,44.0483595,Springfield,OR,61381
-121.174022,45.59370193,The Dalles,OR,15546
-122.7719263,45.42025456,Tigard,OR,53009
-122.3955665,45.53719505,Troutdale,OR,16880
-122.7745699,45.37714027,Tualatin,OR,27691
-122.6214383,45.36548094,West Linn,OR,27035
-122.7703798,45.31054722,Wilsonville,OR,22653
-122.8585347,45.14769463,Woodburn,OR,25993
-75.47207941,40.59617077,Allentown,PA,122122
-79.9602765,40.57306189,Allison Park,PA,21986
-78.40087855,40.50787789,Altoona,PA,45413
-75.29474118,40.0032487,Ardmore,PA,12773
-79.95426875,40.37432374,Baldwin,PA,20075
-76.2497535,41.05283943,Berwick,PA,10135
-80.03636921,40.32389391,Bethel Park,PA,32243
-75.3678972,40.62663627,Bethlehem,PA,77129
-76.4527705,41.00542695,Bloomsburg,PA,15314
-75.3529159,39.96946281,Broomall,PA,10879
-79.89616663,40.86155168,Butler,PA,14010
-77.18998125,40.20056291,Carlisle,PA,19670
-80.2183925,40.51599995,Carnot-Moon,PA,11684
-77.65564396,39.93143666,Chambersburg,PA,20960
-75.37588004,39.84471231,Chester,PA,34569
-75.81984251,39.98492307,Coatesville,PA,13823
-76.80684226,40.29971511,Colonial Park,PA,13544
-76.49438893,40.03469639,Columbia,PA,10590
-75.26109128,39.92094605,Darby,PA,11516
-75.30387296,39.94950199,Drexel Hill,PA,28113
-75.60721427,41.41524723,Dunmore,PA,14150
-75.22020423,40.68543768,Easton,PA,27742
-75.17786963,41.00227471,East Stroudsburg,PA,10501
-76.599535,40.15654624,Elizabethtown,PA,12060
-75.49781869,40.53517828,Emmaus,PA,11323
-76.18115195,40.18116108,Ephrata,PA,13770
-80.07301987,42.11650001,Erie,PA,100973
-80.09986115,40.59027827,Franklin Park,PA,14495
-75.48362196,40.630787,Fullerton,PA,15216
-79.54439638,40.31126048,Greensburg,PA,14534
-76.98360258,39.81174859,Hanover,PA,15668
-76.880678,40.26406615,Harrisburg,PA,50368
-75.9724015,40.9504131,Hazleton,PA,26216
-80.43889028,41.23204825,Hermitage,PA,16282
-76.6427975,40.27085536,Hershey,PA,14467
-75.1378265,40.1751909,Horsham,PA,15209
-79.15519264,40.62199059,Indiana,PA,14260
-79.932858,40.29268928,Jefferson Hills,PA,11440
-78.91895456,40.32547912,Johnstown,PA,19745
-75.38208851,40.09624055,King of Prussia,PA,19982
-75.88749589,41.26519933,Kingston,PA,13145
-76.30099492,40.04213485,Lancaster,PA,61418
-75.28121663,40.24164878,Lansdale,PA,16695
-75.27603565,39.94076137,Lansdowne,PA,10649
-76.42272743,40.34119528,Lebanon,PA,26326
-74.88495184,40.15907049,Levittown,PA,52433
-79.71401974,40.58184561,Lower Burrell,PA,11547
-79.84393593,40.34188661,McKeesport,PA,19811
-80.147415,41.63887265,Meadville,PA,13345
-79.76092353,40.42578211,Monroeville,PA,28459
-75.24050382,40.25024096,Montgomeryville,PA,12967
-75.88153169,41.1758732,Mountain Top,PA,10900
-79.901016,40.38781108,Munhall,PA,11245
-79.69646731,40.42761494,Murrysville,PA,20388
-76.00026021,41.20039045,Nanticoke,PA,10365
-80.33582875,40.99955391,New Castle,PA,22624
-79.752345,40.56674067,New Kensington,PA,12798
-75.3398683,40.1224445,Norristown,PA,35107
-79.703202,41.43375415,Oil City,PA,10271
-75.16098543,39.9513585,Philadelphia,PA,1587761
-75.52012022,40.13585171,Phoenixville,PA,17371
-79.97632043,40.43945857,Pittsburgh,PA,309419
-79.74960307,40.50242677,Plum,PA,27472
-75.64442725,40.2507731,Pottstown,PA,22927
-76.2092047,40.67985272,Pottsville,PA,14187
-75.9266097,40.33993106,Reading,PA,90693
-78.53417803,41.45747706,St. Marys,PA,12820
-75.66491553,41.40436816,Scranton,PA,76271
-80.4998216,41.23396491,Sharon,PA,14010
-76.79201815,39.97338243,Shiloh,PA,11470
-79.99438075,40.29894566,South Park Township,PA,13538
-77.85681015,40.7909799,State College,PA,45853
-79.72445434,39.89932342,Uniontown,PA,9899
-80.08419196,40.3335974,Upper St. Clair,PA,19137
-80.24673078,40.17396414,Washington,PA,13460
-77.58219826,39.75245343,Waynesboro,PA,10883
-76.83152725,39.9843191,Weigelstown,PA,13365
-75.6058219,39.96012785,West Chester,PA,19092
-79.93577425,40.35164757,West Mifflin,PA,20269
-79.987996,40.35547312,Whitehall,PA,13924
-75.8774505,41.2424585,Wilkes-Barre,PA,42055
-79.874806,40.44235099,Wilkinsburg,PA,16160
-77.01016925,41.24648263,Williamsport,PA,29458
-75.11781255,40.14951898,Willow Grove,PA,16007
-75.9702352,40.33168725,Wyomissing,PA,10684
-75.25271625,39.93248328,Yeadon,PA,11627
-76.731131,39.95860809,York,PA,45066
-71.39348152,41.88992722,Central Falls,RI,19354
-71.44012807,41.77754756,Cranston,RI,82424
-71.35593865,41.80654092,East Providence,RI,48056
-71.305405,41.4831862,Newport,RI,24260
-71.28777961,41.51594853,Newport East,RI,11591
-71.35933987,41.87743695,Pawtucket,RI,71976
-71.42188958,41.82353477,Providence,RI,181537
-71.39225508,41.92321799,Valley Falls,RI,11747
-71.46156625,41.69909574,Warwick,RI,81824
-71.81524513,41.34354919,Westerly,RI,17930
-71.49929116,42.00100579,Woonsocket,RI,41944
-81.71766209,33.55520502,Aiken,SC,31237
-82.64781257,34.52119302,Anderson,SC,27379
-80.66814258,32.43261592,Beaufort,SC,13869
-82.466091,34.87766763,Berea,SC,15868
-80.85885914,32.23504828,Bluffton,SC,18324
-81.06318816,33.971644,Cayce,SC,13808
-79.93613546,32.78124518,Charleston,SC,139363
-82.83864322,34.68228532,Clemson,SC,15520
-81.04349778,33.99973383,Columbia,SC,136866
-79.05092285,33.83769341,Conway,SC,20651
-80.95460472,34.07540492,Dentsville,SC,14749
-82.61139925,34.82448796,Easley,SC,21016
-82.22711219,34.80686603,Five Forks,SC,16752
-79.78758021,34.17692384,Florence,SC,38224
-80.98155563,34.0247449,Forest Acres,SC,11151
-80.9358087,35.01242513,Fort Mill,SC,15664
-81.65787065,35.07465252,Gaffney,SC,12919
-82.40289605,34.78414127,Gantt,SC,15975
-80.03624389,32.99767365,Goose Creek,SC,40508
-82.39856544,34.84859464,Greenville,SC,67068
-82.15501946,34.18798776,Greenwood,SC,23680
-82.23046819,34.93773215,Greer,SC,29145
-79.99694908,32.90971513,Hanahan,SC,20792
-80.74826,32.16169886,Hilton Head Island,SC,41881
-81.19442774,34.10106618,Irmo,SC,12010
-80.10775203,33.00924235,Ladson,SC,15270
-81.2193002,33.98774553,Lexington,SC,21099
-82.3001355,34.78702697,Mauldin,SC,25240
-79.85487205,32.81906466,Mount Pleasant,SC,81467
-78.88298955,33.69639648,Myrtle Beach,SC,34812
-81.61393775,34.27847765,Newberry,SC,10523
-81.9812855,33.50618617,North Augusta,SC,22170
-80.00897882,32.87686314,North Charleston,SC,113578
-78.67134507,33.82798147,North Myrtle Beach,SC,17587
-81.14284999,33.98090083,Oak Grove,SC,11094
-80.86552596,33.49209674,Orangeburg,SC,13573
-82.454519,34.8460497,Parker,SC,12335
-80.68993667,32.37352532,Port Royal,SC,12388
-81.2321266,33.9296348,Red Bank,SC,10917
-79.00997276,33.75750323,Red Hill,SC,14609
-81.02651145,34.93957195,Rock Hill,SC,73012
-81.111754,34.05091822,St. Andrews,SC,21201
-81.14351409,34.04740292,Seven Oaks,SC,15664
-82.25728979,34.72939427,Simpsonville,SC,20608
-78.98584776,33.67720692,Socastee,SC,22464
-81.92516057,34.94352935,Spartanburg,SC,38714
-80.18065886,33.00480911,Summerville,SC,49741
-80.34095958,33.92997905,Sumter,SC,41714
-82.29052425,34.91322114,Taylors,SC,23359
-82.33366241,34.88213991,Wade Hampton,SC,21892
-81.06956225,33.9922583,West Columbia,SC,16037
-98.46805262,45.46469347,Aberdeen,SD,28577
-96.7855691,44.30266396,Brookings,SD,24219
-98.2101719,44.36224073,Huron,SD,13446
-98.0332265,43.71880732,Mitchell,SD,15620
-100.3469463,44.36658281,Pierre,SD,14215
-103.2257766,44.07150382,Rapid City,SD,74789
-96.73077327,43.53843096,Sioux Falls,SD,177425
-103.8619362,44.49312472,Spearfish,SD,11567
-96.9244019,42.78254859,Vermillion,SD,10764
-97.10244914,44.89958616,Watertown,SD,22621
-97.39218482,42.89013634,Yankton,SD,14263
-89.67862418,35.2886703,Arlington,TN,13594
-84.608391,35.44544808,Athens,TN,13736
-89.85000018,35.20320566,Bartlett,TN,60011
-86.79008085,36.03187799,Brentwood,TN,43429
-82.21529931,36.58901168,Bristol,TN,27259
-89.25746236,35.58810307,Brownsville,TN,10261
-85.30521378,35.0429216,Chattanooga,TN,182788
-87.3550077,36.530679,Clarksville,TN,153577
-84.87095661,35.18161205,Cleveland,TN,45048
-89.66850537,35.03943171,Collierville,TN,48715
-83.1933267,42.13972315,Trenton,MI,18479
-83.1457364,42.58173479,Troy,MI,84521
-85.77875172,43.00567564,Walker,MI,24697
-83.02506297,42.50851622,Warren,MI,138367
-84.63532127,42.74010398,Waverly,MI,23973
-83.38773231,42.27745461,Wayne,MI,17787
-83.39977825,42.32060311,Westland,MI,82483
-83.53471488,42.52430621,Wixom,MI,13853
-83.23737035,42.13200647,Woodhaven,MI,12750
-83.16218317,42.20845766,Wyandotte,MI,24996
-85.70670078,42.89099496,Wyoming,MI,77931
-83.62073108,42.24370542,Ypsilanti,MI,20476
-93.36433913,43.65477998,Albert Lea,MN,17769
-95.38023752,45.87281561,Alexandria,MN,11916
-93.32642036,45.25708921,Andover,MN,32644
-93.38948203,45.21002003,Anoka,MN,17728
-93.20061058,44.74564021,Apple Valley,MN,51023
-92.97415358,43.67207467,Austin,MN,24930
-94.874467,47.45514466,Bemidji,MN,14341
-86.47078693,36.37840639,Gallatin,TN,36280
-93.74356813,45.34226779,Big Lake,MN,10803
-93.20775903,45.16958812,Blaine,MN,63917
-93.31501995,44.83060812,Bloomington,MN,88048
-94.19823503,46.3551451,Brainerd,MN,13929
-93.31613656,45.06811702,Brooklyn Center,MN,32581
-93.3403175,45.11941515,Brooklyn Park,MN,82734
-93.8685825,45.17115035,Buffalo,MN,16351
-93.27943914,44.76481583,Burnsville,MN,61820
-93.39042287,45.17029508,Champlin,MN,24658
-93.53855941,44.86328529,Chanhassen,MN,25769
-93.59844282,44.78585336,Chaska,MN,26473
-92.47002665,46.71449227,Cloquet,MN,12347
-93.23832825,45.04870491,Columbia Heights,MN,20690
-93.30944425,45.17556378,Coon Rapids,MN,63585
-92.94926101,44.83231732,Cottage Grove,MN,36622
-93.35959589,45.03787355,Crystal,MN,23356
-92.10245586,46.79055577,Duluth,MN,87329
-93.16379062,44.81681422,Eagan,MN,67264
-93.20353417,45.35555073,East Bethel,MN,11882
-93.45951283,44.84876533,Eden Prairie,MN,64545
-93.36017727,44.89136928,Edina,MN,51476
-93.56673987,45.30572903,Elk River,MN,24484
-94.46179398,43.6441098,Fairmont,MN,10339
-93.27872307,44.29864877,Faribault,MN,24479
-93.14045729,44.63764871,Farmington,MN,23188
-96.0764321,46.28499468,Fergus Falls,MN,13439
-92.98787623,45.2807032,Forest Lake,MN,20007
-93.25955945,45.08420005,Fridley,MN,27905
-93.35905718,44.99001357,Golden Valley,MN,21536
-93.53265612,47.23788251,Grand Rapids,MN,11566
-93.23445629,45.25094038,Ham Lake,MN,16324
-92.8537595,44.73124898,Hastings,MN,22817
-92.9397091,47.41906079,Hibbing,MN,16357
-93.40580776,44.92594115,Hopkins,MN,18656
-92.99063684,45.16354979,Hugo,MN,14918
-94.37629344,44.88549727,Hutchinson,MN,13934
-93.0595802,44.82460694,Inver Grove Heights,MN,35076
-93.25223712,44.67767665,Lakeville,MN,62127
-93.11214275,45.16754989,Lino Lakes,MN,21377
-93.986274,44.16131031,Mankato,MN,41526
-93.44827764,45.09931184,Maple Grove,MN,69340
-93.04508,45.01391144,Maplewood,MN,40847
-95.7930135,44.44624237,Marshall,MN,14181
-93.14025409,44.88126809,Mendota Heights,MN,11549
-93.26783448,44.9635188,Minneapolis,MN,415852
-93.46015682,44.93238892,Minnetonka,MN,52664
-93.7971655,45.29291365,Monticello,MN,13757
-96.77041577,46.86940022,Moorhead,MN,42326
-93.20774295,45.10712506,Mounds View,MN,12932
-93.20612869,45.06580428,New Brighton,MN,23213
-93.38673282,45.03726917,New Hope,MN,21651
-94.46779993,44.3120283,New Ulm,MN,13600
-92.96011479,45.51371819,North Branch,MN,10672
-93.16968821,44.4552888,Northfield,MN,20525
-94.03810586,44.18151688,North Mankato,MN,13880
-92.99947899,45.01368334,North St. Paul,MN,12360
-92.96415896,44.98726598,Oakdale,MN,28344
-93.61999476,45.26595843,Otsego,MN,16262
-93.2313525,44.08510788,Owatonna,MN,26018
-93.46130293,45.02225941,Plymouth,MN,77618
-93.44087607,44.72488041,Prior Lake,MN,26053
-93.41301561,45.24794063,Ramsey,MN,25889
-92.53332546,44.56336747,Red Wing,MN,16379
-93.28261191,44.87619868,Richfield,MN,37895
-93.337342,45.03042872,Robbinsdale,MN,14786
-92.47799939,44.01559291,Rochester,MN,115415
-93.12295282,44.73611578,Rosemount,MN,24117
-93.15444141,45.01550568,Roseville,MN,35875
-94.19820219,45.56279386,St. Cloud,MN,69910
-93.36501085,44.94873891,St. Louis Park,MN,48973
-93.7125645,45.19494429,St. Michael,MN,17655
-93.1060355,44.95580765,St. Paul,MN,304055
-93.96429457,44.32950968,St. Peter,MN,11563
-94.19980646,45.62354334,Sartell,MN,17511
-94.16373256,45.59118468,Sauk Rapids,MN,13289
-93.36322749,44.75448038,Savage,MN,30585
-93.52730738,44.79341749,Shakopee,MN,41573
-93.126837,45.06365854,Shoreview,MN,26685
-93.05151875,44.90047597,South St. Paul,MN,20678
-92.824453,45.05568767,Stillwater,MN,19225
-93.07476464,45.05696558,Vadnais Heights,MN,13177
-93.8069195,44.83716745,Waconia,MN,12373
-93.08574694,44.90185079,West St. Paul,MN,20210
-93.01502173,45.06537381,White Bear Lake,MN,25051
-95.0581625,45.12016657,Willmar,MN,20172
-91.6438185,44.04917358,Winona,MN,27723
-92.92306525,44.90565611,Woodbury,MN,69286
-95.59835195,43.62795885,Worthington,MN,13362
-89.34844825,30.31884566,Bay St. Louis,MS,10792
-88.8936071,30.3949595,Biloxi,MS,49617
-89.98960128,32.27784162,Brandon,MS,23425
-90.44322469,31.58036098,Brookhaven,MS,12782
-90.28612845,32.18896576,Byram,MS,11618
-90.03389631,32.59754748,Canton,MS,13981
-90.5714595,34.20292028,Clarksdale,MS,16688
-90.72900275,33.74311243,Cleveland,MS,12238
-90.34029091,32.35395057,Clinton,MS,25450
-88.41340692,33.50859334,Columbus,MS,23596
-88.51434452,34.94736047,Corinth,MS,14956
-88.64995392,30.39139994,Gautier,MS,19456
-91.05141163,33.38503155,Greenville,MS,32542
-90.1992758,33.51257657,Greenwood,MS,14854
-89.81304884,33.78156128,Grenada,MS,13137
-89.08866295,30.3802058,Gulfport,MS,72324
-89.28726753,31.33084988,Hattiesburg,MS,45749
-89.99238905,34.84894758,Hernando,MS,15907
-90.05012901,34.95119356,Horn Lake,MS,27565
-90.64467134,33.44917715,Indianola,MS,9667
-90.17943857,32.296228,Jackson,MS,170925
-89.1361265,31.69948225,Laurel,MS,18355
-89.16457958,30.3603319,Long Beach,MS,15979
-90.47137029,31.24485147,McComb,MS,12436
-90.096541,32.45702837,Madison,MS,26967
-88.68967475,32.38453562,Meridian,MS,41251
-88.53559306,30.39514805,Moss Point,MS,13380
-91.38805556,31.54852918,Natchez,MS,15087
-88.78477212,30.40824053,Ocean Springs,MS,18240
-89.8478472,34.96092475,Olive Branch,MS,37606
-89.5263797,34.36320396,Oxford,MS,21909
-88.53093047,30.36502437,Pascagoula,MS,22849
-90.13673011,32.27804353,Pearl,MS,26773
-89.257087,31.34804539,Petal,MS,10736
-89.678287,30.51901375,Picayune,MS,10990
-90.1426335,32.42507531,Ridgeland,MS,26264
-90.00302708,34.98601644,Southaven,MS,53981
-88.82974161,33.46083154,Starkville,MS,24912
-88.72980925,34.2637352,Tupelo,MS,36133
-90.88014454,32.34715281,Vicksburg,MS,23578
-88.6571592,33.60639232,West Point,MS,11082
-90.40672107,32.86181925,Yazoo City,MS,10921
-90.32562247,38.54935158,Affton,MO,22036
-90.37253724,38.42940581,Arnold,MO,21340
-90.5500154,38.59495954,Ballwin,MO,31205
-90.22790739,38.75287902,Bellefontaine Neighbors,MO,10872
-94.53360358,38.8192116,Belton,MO,23674
-94.27212877,39.0122304,Blue Springs,MO,55231
-93.41746139,37.60535481,Bolivar,MO,10659
-93.21822769,36.64029568,Branson,MO,11527
-90.40815099,38.75447899,Bridgeton,MO,11791
-89.55950663,37.31072893,Cape Girardeau,MO,39858
-94.306277,37.16384183,Carthage,MO,15283
-90.58049106,38.65880598,Chesterfield,MO,48292
-90.34121175,38.64714367,Clayton,MO,16362
-92.3277174,38.94711129,Columbia,MO,121061
-90.35732029,38.5117082,Concord,MO,16903
-90.37826833,38.55691194,Crestwood,MO,11934
-90.44301097,38.6621244,Creve Coeur,MO,18379
-90.72365675,38.7664125,Dardenne Prairie,MO,12706
-90.64912736,38.50134202,Eureka,MO,10854
-94.23755117,39.33946991,Excelsior Springs,MO,11171
-90.42887493,37.78209469,Farmington,MO,17600
-90.304086,38.74616375,Ferguson,MO,21306
-90.40970129,38.21955039,Festus,MO,11981
-90.32688416,38.79958052,Florissant,MO,53362
-92.11373928,37.76985014,Fort Leonard Wood,MO,15582
-91.95115462,38.85449155,Fulton,MO,12809
-94.5764888,39.224516,Gladstone,MO,26363
-94.20875311,39.01668436,Grain Valley,MO,13848
-94.52268773,38.88017751,Grandview,MO,26270
-91.39381288,39.70986359,Hannibal,MO,18100
-94.34670055,38.65281946,Harrisonville,MO,10086
-90.35667433,38.78535368,Hazelwood,MO,25770
-94.41474736,39.09136658,Independence,MO,120865
-89.65052684,37.37810729,Jackson,MO,14885
-92.17566409,38.56774387,Jefferson City,MO,44289
-90.2525925,38.72728016,Jennings,MO,14500
-94.50146922,37.07600204,Joplin,MO,53606
-94.5880927,39.10253982,Kansas City,MO,488023
-90.04806332,36.24036512,Kennett,MO,10475
-92.57526004,40.19856323,Kirksville,MO,17219
-90.42025935,38.57888509,Kirkwood,MO,28497
-90.7870695,38.78451489,Lake St. Louis,MO,16109
-92.66032905,37.67175135,Lebanon,MO,15054
-94.3814762,38.91718293,Lee's Summit,MO,96740
-90.34419651,38.4932249,Lemay,MO,16807
-94.4194287,39.23913748,Liberty,MO,29799
-90.50643303,38.58316584,Manchester,MO,18477
-93.20124307,39.11457542,Marshall,MO,12917
-90.43694952,38.71792444,Maryland Heights,MO,27498
-94.86998904,40.34266255,Maryville,MO,11847
-90.3248002,38.50570327,Mehlville,MO,28699
-91.87015115,39.15805042,Mexico,MO,11876
-92.42503425,39.42088909,Moberly,MO,13950
-94.36450669,36.86766153,Neosho,MO,11926
-93.29704771,37.04531656,Nixa,MO,21108
-90.31990389,38.44784465,Oakville,MO,37241
-90.69865902,38.80954171,O'Fallon,MO,89365
-90.28465765,38.83940274,Old Jamestown,MO,19417
-90.36894306,38.69668495,Overland,MO,16223
-93.2353905,37.02416552,Ozark,MO,19523
-90.41393412,36.76360264,Poplar Bluff,MO,16662
-94.45818695,38.80287482,Raymore,MO,20837
-94.46408345,38.99438291,Raytown,MO,30266
-93.475774,37.12070238,Republic,MO,16633
-91.76059237,37.94624115,Rolla,MO,20021
-90.38712049,38.72661883,St. Ann,MO,12961
-90.51706437,38.7958241,St. Charles,MO,69188
-94.82092036,39.75981261,St. Joseph,MO,76034
-90.24517611,38.63577107,St. Louis,MO,316262
-90.60663804,38.78275868,St. Peters,MO,57890
-93.23522122,38.70429468,Sedalia,MO,21277
-89.5813175,36.87473982,Sikeston,MO,16516
-90.210113,38.78561106,Spanish Lake,MO,19584
-93.29208995,37.19443842,Springfield,MO,168612
-90.47888083,38.63159671,Town and Country,MO,10839
-90.97193463,38.97082384,Troy,MO,10902
-91.00929225,38.44853491,Union,MO,10889
-90.33153904,38.66566405,University City,MO,36368
-93.72841995,38.76174358,Warrensburg,MO,19572
-91.01514588,38.55170583,Washington,MO,14346
-94.46742917,37.14145349,Webb City,MO,12375
-90.35437648,38.58660757,Webster Groves,MO,23403
-90.86852838,38.81792137,Wentzville,MO,36014
-91.86829181,36.73770403,West Plains,MO,12198
-90.6370251,38.57412176,Wildwood,MO,36314
-108.5107427,45.78206474,Billings,MT,115030
-111.0181268,45.67468485,Bozeman,MT,45356
-112.6567152,45.90235351,Butte,MT,34740
-111.2987929,47.50155015,Great Falls,MT,59030
-112.0191262,46.59615576,Helena,MT,29788
-114.3208674,48.20388761,Kalispell,MT,21558
-114.0082125,46.85990202,Missoula,MT,71840
-96.74779822,40.27464812,Beatrice,NE,12388
-95.91898936,41.13960102,Bellevue,NE,54485
-96.13535416,41.18164786,Chalco,NE,11746
-97.35542628,41.43568587,Columbus,NE,22271
-96.48890682,41.44164729,Fremont,NE,26668
-98.35842727,40.91855842,Grand Island,NE,52059
-98.39142755,40.59584086,Hastings,NE,25974
-99.08450607,40.70079992,Kearney,NE,33034
-96.03692875,41.18350866,La Vista,NE,17349
-99.7461982,40.77798736,Lexington,NE,10220
-96.68005548,40.81031354,Lincoln,NE,283989
-97.4209138,42.03485196,Norfolk,NE,24277
-100.7873285,41.13735297,North Platte,NE,24353
